postUrl,postCode,ownerUsername,text,TP_rating
https://www.instagram.com/p/DCwFuhag_M7/,DCwFuhag_M7,rosie3791,"I’ve recently finished 2 months of triple feeding - we have made it to EBF now but through so much struggle. I now feel like I have some form of feeding/pumping PTSD as a result. Whenever I think he has had a bad feed I panic, whenever someone suggests giving him a bottle I feel dread. It’s a truly awful thing to have to do.",1
https://www.instagram.com/p/DCwFuhag_M7/,DCwFuhag_M7,lisamansouribclc,"100% this Naomi. Triple feeding plans are one of many examples of why we so desperately need in depth infant feeding training for all health care providers around new families. If they really understood what they were asking new mothers and lactating parents to do, they would offer more appropriate and sustainable alternatives.",2
https://www.instagram.com/p/DCwFuhag_M7/,DCwFuhag_M7,nataliegriffiths90,"I was advised to do this with my first due to tongue tie and weight gain issues. It was a LOT. I did it for 4 months and could only feed with nipple shields this entire time as I never managed to get my baby to latch without them. I was relieved when I decided to stop. But during those few months when my partner even suggested stopping, i would just break down and cry. I’ve now got my second baby - 5 weeks - who is ebf, but I still have so many doubts and worries - hangover from everything I went through with my first I’m sure. Thanks so much for this post. I feel seen like never before x",1
https://www.instagram.com/p/DCwFuhag_M7/,DCwFuhag_M7,em.powered.birth,"I triple fed for 6 months, it is the hardest thing I have ever done and had huge impacts on every other aspect of motherhood and life 😩 I was so petrified of dropping the pumping incase my supply dipped, which when I inevitably couldn't keep it up once we introduced solids, lo and behold my supply drops so quickly",1
https://www.instagram.com/p/DCwFuhag_M7/,DCwFuhag_M7,alwaaaaaat,"Really useful to read and something I've thought about before. Having triple fed in my 2 previous breastfeeding journeys (pretty consistently8/day, maybe 6 if busy)",1
https://www.instagram.com/p/DBqWgfVS9E3/,DBqWgfVS9E3,jess_koty,Triple feeding forever is the stuff of nightmares 😂,1
https://www.instagram.com/p/DBqWgfVS9E3/,DBqWgfVS9E3,natalieudler,Last one is my biggest fear,1
https://www.instagram.com/p/DBnSLBIi219/,DBnSLBIi219,jesslorensnell,This is SO helpful and important! Saving for my (way too many) clients told to triple feed when leaving the hospital with no-insufficient support on a transition plan 😭💔,2
https://www.instagram.com/p/DC90KwzsTgv/,DC90KwzsTgv,victoria.facelli.ibclc,Yes yes yes!! I really want studies of alternatives to triple feeding. It just isn’t a mental health safe strategy most of the time,2
https://www.instagram.com/p/DBZT5fKonvq/,DBZT5fKonvq,danielleknight_x,Great list! ❤️ Our next-to-me cot has been relegated to the dining room until she doesn’t hate it. 😂,2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,alittleoasis_,Superwoman! I can relate to so much of what you said 👏,1
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,bili_disneymum,"You are right. It's not easy. I had a delay in my milk coming in due to c section and waiting over 8 hours to meet Avery after birth. My milk finally came in on day 7, thankfully, but it was hard to get to that point, we had to feed and express to try and get things going. Well done, you foe sticking at it x",1
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,ellashomelife,#triplefeeding #breastfeedingjourney #pumping #fourthtrimester #firsttimemum #retainedplacenta #tonguetie #tonguetiebabies,2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,emmawestagram,"You’re amazing ❤️ breastfeeding is seriously tough mentally, physically and emotionally, even when everything happens ‘normally’. Your perseverance and dedication shows how much of wonderful mum you are to your little boy 🥰🥹❤️ you should be so proud! Xx",2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,laurengeorgiaaa,You are fabulous no matter what! 💓 super mummy xxxxxx,2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,beeccss,You’re doing amazing Ella! Keep going for aslong as you want too! Xx,2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,lucindacwilliams,Keep going 💪🏽 it’s so hard and you are doing really well. Determination is what gets us there xx,2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,thesuffolkmum,"Babes you are such a hero.
Amazing effort ❤️👏",2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,carajwilliamson,You’re so so amazing 🩵 Bodie is so lucky to have you as his mummy,2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,theinteriorscoach,"Totally in awe of your determination, creativity and resilience - what a truly incredible mummy you are my precious girl 🙌❤️",2
https://www.instagram.com/p/DBQ4oblO84k/,DBQ4oblO84k,serenna_gordon,"We’re experiencing everything about this post , like you wrote it just for me 🙈but I’ve had her lip, tongue and buccle ties done, and seen the only baby paediatric osteopath in town for neck tension,  changed bottles 5 times (and nipple flows), tried different feeding positions..
 What else can I do? Its so hard to have such an unhappy baby with such gas, spit up, and hunger problems. I dread feeding her now because every time she swallows she clicks down air bubbles and then experiences bad reflux afterwards . Help!",2
https://www.instagram.com/p/DBQ4oblO84k/,DBQ4oblO84k,colleenwallace2019,I'd had a premie due to pre-eclampsia  and so she was first bottle fed. We have been struggling ever since with torticollis (mild) and latching. We are in PT which has helped.somewhat but she is now teething and I'm just feeling unsure if I should keep trying at this point or just pump.,2
https://www.instagram.com/p/DBQ4oblO84k/,DBQ4oblO84k,keelidavidson,"I want to say, my child was a very sleepy eater the first 2 months or so. Now, he feeds quickly and efficiently without any interventions/procedures. I think it can be normal for newborns to get sleepy while they eat.",2
https://www.instagram.com/p/DBQ4oblO84k/,DBQ4oblO84k,flow_lactation,👏👏👏 feeding your baby should not be painful!,2
https://www.instagram.com/p/DA6DO1ORqBK/,DA6DO1ORqBK,jesslorensnell,INCREDIBLE! Triple feed with no plan is truly an epidemic 😭,2
https://www.instagram.com/p/DA6DO1ORqBK/,DA6DO1ORqBK,codle4,I appreciate this so much! I triple fed for 10 weeks with my first and it was agonizing. I didn’t have a clue 😭🫠,2
https://www.instagram.com/p/DBQ4oblO84k/,DBQ4oblO84k,flrrish,"So important- so many people aren’t aware of tongue, lip or cheek ties. Made feeding so hard and once we had that release, it was as if the sky opened up. Thanks for sharing about this! 🙌",2
https://www.instagram.com/p/DAjrJnZMYiP/,DAjrJnZMYiP,motherloveherb,#motherhood #parenthood #newborn #postpartum #newbaby #babybump #fourthtrimester #postpartumsupport #breastfeedingsupport #postpartumjourney #nursing #triplefeeding #pumpingmom #nursingmom #breastfeedingmother,1
https://www.instagram.com/p/DAG-DMOPaBb/,DAG-DMOPaBb,kellylcorcoran,Yes!! Thank you for saying this!  I work w infants with feeding difficulties and I often see exhausted moms who have been triple feeding for weeks and they were given no off ramp.  Not good for mom or baby.,1
https://www.instagram.com/p/DAG-DMOPaBb/,DAG-DMOPaBb,bwellbaby,Yes!! Triple feeding is a temporary strategy to overcome a specific feeding problem- not a long term solution!,2
https://www.instagram.com/p/DAG-DMOPaBb/,DAG-DMOPaBb,mentalhealth_issues,Can I post it ? If yes then SEnd it to me,2
https://www.instagram.com/p/C0XL2K2PTLf/,C0XL2K2PTLf,trenabirtheducation,My families LOVE the Haakaa! It can be so efficient at collecting milk while nursing.,1
https://www.instagram.com/p/Cy6CrEWOHEV/,Cy6CrEWOHEV,rachellcovert,He’s so fortunate to have a hard working mommy like you! I’m sorry feeding has been a struggle. Pumping is so much work. I hope it continues to get easier for you both!  Sending hugs. I wish I could help wash your pump parts for you!,1
https://www.instagram.com/p/Cy6CrEWOHEV/,Cy6CrEWOHEV,anna_e_y,So beautiful and so amazing! Love you all SO MUCH!!!,2
https://www.instagram.com/p/Cy6CrEWOHEV/,Cy6CrEWOHEV,coachkcastle,You’re doing great! It’s so hard. ❤️,2
https://www.instagram.com/p/Cy6CrEWOHEV/,Cy6CrEWOHEV,now_presenting_,"Wow, Shannah, you are amazing!!!! I’m so proud of you and Jamari for working so hard on breastfeeding. You are the best mother I could ever ask for. I love you and our beautiful family so much. Thank you for letting me be a part of this journey with you. You are not alone. We will get through this together.",3
https://www.instagram.com/p/DBjXxhMpXOe/,DBjXxhMpXOe,rachcraigo,I triple fed for 6 weeks with my second. It was awful.,2
https://www.instagram.com/p/DBjXxhMpXOe/,DBjXxhMpXOe,novianaamelia11,"if the baby can’t latch and overwhelmed by the milk flow, how to keep feeding her while we exercise her oral dysfunction? because the result of the exercise takes time. thank you🙏",2
https://www.instagram.com/p/DBjXxhMpXOe/,DBjXxhMpXOe,jacque.ordner.ibclc,Yes yes yes!!! I’m a HUGE fan of incorporating the SNS so we can spend less time triple feeding and more time snuggling ❤️,3
https://www.instagram.com/p/CySpoldgqQW/,CySpoldgqQW,potsfromscots,"This is amazing, thank you so much for sharing and hope you enjoy it!",1
https://www.instagram.com/p/CySpoldgqQW/,CySpoldgqQW,breastmed,#breastfeeding #ibclc #lactation #milkproduction #breastfeedingjourney #chestfeeding #breastdoctor #breasthealth #breastcancerawareness #lowmilksupply #Newbaby #newborn #glasgowmums #tiredmumsclub #pumpingmilk #pumpingmama #triplefeeding #combifeeding #lactationconsultant,2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,vero_nique_a,My version of hell. I wish my LC gave me these details and recommended it as temporary,2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,oleighs,"Phew we did this with our last…we then nursed until 2.5 years old! So worth it, but…woah.",2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,_sudeshna.roy,The main problem is when baby wants to feed right after pumping 😥,2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,jasgainsford,@demi_lee1995 we are 5 and 6 weeks into triple feeding 😴,1
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,donnainsandiego,"Did it for 5 months. I wish I knew I wasn’t supposed to. It was hell, but worth trying to give my baby anything I could.",3
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,islean___,"How to pump whilst feeding, if using something like the spectra ?",2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,janinevilla22,This was one of the hardest periods of my life. Thank you @lalactation for getting us through this!,2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,spunkyspruce,"Was recommended to do this with no timeline when to stop, so I just didn’t. Actually switched to pumping only for a while because my nipples just couldn’t handle it, then switched back to just breastfeeding once my child was on enough solids I felt comfortable to stop pumping after feedings. Basically didn’t sleep for months though. It was not a great time! Second child is a breastfeeding rockstar though so must’ve figured something out!",1
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,makailyn_97,"I did triple feeding for 6 months. I was feeding on demand and pumping shortly after that and then my fiance was able to give bottles. Now I've been exclusively pumping for another 5 months... I'vw been wanting to quit for over a month but determined to make it til she's 1 next month. I wish I could say it's been a labor of love, but it absolutely hasn't. It's not been fun. 😅",2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,sophiaelizabethbb,im crying this is me because of my oversupply. I’ve tried everything to limit my supply but nothing works. I’m miserable 🥲❤️🥰,2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,lactanciamitos,It’s crazy how this is what all the moms I’m seeing are told to do the minute there is an issue instead of looking deep inside into the rooting cause. This triple feeding “strategy” it’s unrealistic and unsustainable,1
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,jenniferhoar_,lol I triple fed actual twins,1
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,smart.psihoart,I have been on this routine for the past 6 weeks or so having a lot of ups and downs since I didn't increase my milk supply to an extent we all hoped I would.. 😔,1
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,flow_lactation,This is an incredible visual! What a super mama!,2
https://www.instagram.com/p/DBM0wobAOzM/,DBM0wobAOzM,chrysautopia,I feel like there's very little options or seemingly there are when a baby loses weight. The NHS has its guidelines (which are not shared with parents until too late) and I personally felt there was no option given to me but to be admitted to hospital and give formula.,2
https://www.instagram.com/p/DBM0wobAOzM/,DBM0wobAOzM,kathrynstaggibclc,#ismybabygettingenoughmilk #breastfeedingsupport #topups #extramilk #combifeeding #babyweightgain #notputtingonweight #breastfeedingproblems #breastfeedingconcerns #babyweighclinic #notenoughmilk #triplefeeding #newmum #newparent #newbaby #newborn,2
https://www.instagram.com/p/Cy3NH6CgdIs/,Cy3NH6CgdIs,the_wise_whisk,"I thought you meant top offs just as nursing a bit more before putting baby to bed! Serious question though- baby is almost 4 weeks old, exclusively breastfed, and just slept 8 hrs last night. Is that too soon? I generally suffer from hyperlactation and overactive let down, but I’m still wondering if going 8 hours this early is going to affect my supply in the long run?",2
https://www.instagram.com/p/Cy3NH6CgdIs/,Cy3NH6CgdIs,nicole.l.weaver,YES! Our pediatrician told us to exclusively bottle feed our 1st percentile baby to see if it would help him gain weight. It did not. All it did was decrease my supply and has made him refuse breastfeeding.,2
https://www.instagram.com/p/Cy3NH6CgdIs/,Cy3NH6CgdIs,twincitieslactation,Seriously will move to work with y’all 😭,2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,lucyhralph,"Hey lovely, I had a similar experience. My milk was delayed post c section, my baby wouldn’t latch and I pumped (with formula top ups) until about week 5/6 where my baby finally learnt to latch after many BF consultations. You’re doing so well! 🤍",2
https://www.instagram.com/p/DBZdM-eiy76/,DBZdM-eiy76,samantha_westlake1,"Well done babe. It’s an absolute minefield and incredibly mentally challenging, I take my hat off to you! Sending hugs xxx ❤️",2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,thenaturalfertilitynurse,"I understand you can't offer specific medical advice, but in your experience have you seen it offer a decent short term boost while other issues are corrected?",2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,itsmisscara,I am taking it and it has definitely helped me. I would love some advice on how to begin weaning off it though,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,nurtureandnourishlactation,Yes! Let’s address the issue rather than treat 🙌,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,sarahosullivan___,I’m due in March with my second and I’m only 10 months pp so the trauma around our feeding journey is still raw. I’ve been told I have insufficient glandular tissue and it’s very clear to see postpartum also. I’m so torn if I even try this time. Can IGT be different in each pregnancy?,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,krisjade1993,I wish I saw this sooner.  I tried 6 courses of Motilium and it didn’t increase my supply at all.  After pumping and feeding all day everyday for 10 weeks I was told breastfeeding just wasn’t an option for me . 😭,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,shaw_to_make_you_shine,"With Jabez I was on motilium, fenugreek, expressing every 3 hours, & only getting 10ml each time. After a couple of months of this gp tested for a benign tumor in pituitary gland. Nothing. Tested prolactin levels - through the roof!! 
Caius’ tongue tie obviously played a part…& induction and spinal anesthestic & stupid Covid rules and not having my pump - oh man I was just doomed from the start!!!! 
Naturopath was happy to look into if ANAs played a part but then someone else I know with an autoimmune diseas, who had a c-section under GA, still made more milk than me, & her bub had a tongue tie too!!!
Maybe the universe just doesn’t want to share this gift with some of us🤷‍♀️",2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,just_me_b_mcgee,"I was so allergic to this medication, it had the complete opposite effect for me. Once the allergic reaction set in, I knew my milk days were over 😢",2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,lucyrcliff,"Damn, wish I saw this post two weeks ago… just recently started on Domperidone, any advice on how to manage from here?",2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,the.breast.help,"YES TO ALL OF THIS. Needs a holistic view - like most things!
Women are rarely counselled well on the risks, I had a lovely mum come off it too quickly which caused anxiety spike and depressive thoughts. Was full on. And we don’t think she really needed it in the first place, just a decent plan and support!",2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,enhancesleep,Yes 🙌 this is so important! As a midwife I’ve seen women being prescribed it with no other advice. The basics of breastfeeding seem to be missed hoping the meds will be enough 🫣,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,heritageblankets,I used this for about 2 or 3 weeks. I think it definitely helped but who knows because I was trying everything else too at the same time. But I did go from not enough(I'm expressing) to an oversupply.  But it gave me the absolute worst headaches and I felt numb in the head too. I was very glad to wean off,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,sashamilamiller,Wish I knew so much of this when I was deep in the trenches of issues galore,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,mammasherelactation,"❤️yep… people miss the basics. 
Galactogogues have their space but above mentioned factors can impede on supply and managing this is best practice..
X",2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,birth_aims,Yes to this!! 🙌🙌🙌 I met a woman last week who’d been started on domperidone THE DAY OF BIRTH 😳 Ummmm what now?! 😱 Where is the explanation/justification for that?,2
https://www.instagram.com/p/CyDU9y6JKGS/,CyDU9y6JKGS,countydoula,"I was recommended this by my midwife but we just needed… TIME! 🥰 especially the first bubba, we were both learning. Triple feeding and an LC, we got there just took us a little to nurture our rhythm.",3
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,jadeinjourney,I did triple feeding for almost 4 weeks and I didn’t see much improvement 😭 Still supplementing and I stopped triple feeding like a month ago. I started at 3 weeks PP and I’m now 12 weeks. Any chance I can still up my supply so I can stop supplementing already? I’m using the tube to supplement,1
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,holistic.mama.nutrition,OMG this is me right now,2
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,a.hartman.coach,I've triple fed both of my singletons and breastfeeding twins is definitely a lot easier than triple feeding!,1
https://www.instagram.com/p/DBRlb7Ayez5/,DBRlb7Ayez5,vicdick,This was almost the death of us- oof 6 weeks of triple. Then a wonderful 2 years of BF🥹,3
https://www.instagram.com/p/CwfxVyeLEAI/,CwfxVyeLEAI,sweetsandmorebystephy,This is the main page I follow for help @shayzb,
https://www.instagram.com/p/CwfxVyeLEAI/,CwfxVyeLEAI,sweetsandmorebystephy,@rdaux my love check this page she shares amazing information and videos to help mama’s breastfeeding and or pumping.,
https://www.instagram.com/p/CwfxVyeLEAI/,CwfxVyeLEAI,travelingteachermama,"I’ve been having trouble with my wireless pump. Not sure if it’s the flange or the pump itself. 

My wall plugged one is fine 

Same size flanges",
https://www.instagram.com/p/CxVrTGwMgyZ/,CxVrTGwMgyZ,graceredders,Lovely story so proud of you 💪,
https://www.instagram.com/p/CxVrTGwMgyZ/,CxVrTGwMgyZ,boobingit,Can you relate to Josie's experience?,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,maryapatricia,Even if you have a good latch and good supply it’s STILL hard.,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,madison.mitchell.0927,How stressful and painful it can be. But it will all be okay.,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,stefpowers4,"That it does not come natural for every baby. My little one ended up not being able to latch. Even with a tongue and lip tie lasered, weekly lactation appointments, going to a chiropractor, etc she just couldn’t get it down and by then I was giving her breast milk through a bottle so I think she got used to that. It was one of the hardest things for me as a mom because I thought it was me and I did something wrong and that I would miss out on that special bond. 

I did my reading on breastfeeding before having her but not one resource mentioned anything about how your baby just might not be able to latch. I was caught by surprise by the fact when I tried to latch her in the hospital she didn’t. As a new mom that was so hard. 

But she is now 7 months and is so healthy and I’ve been an exclusive pumper so still able to give her my breast milk.",
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,isha__dilip,No need to feed for 30 mins .. every baby is different one can complete in 5 mins another one can take 45 mins,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,tiffmaerob,"About hypoplasia breasts and the fact that I have them! Stressed so hard for 2 months trying to up my supply, then later learned it’s not going to happen due to the type of breast I have. I’m thankful I got two months in for my son at least 💙",
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,jenncobleigh,Cluster feeding! No one told me about it. Had my first baby during COVID with little to no help.,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,tedddy_9494,Everyone would give free advice and point out that my milk supply is low without even knowing . If the baby cries low milk supply.,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,sophiemerivale,Make sure you drink litres of water throughout the day (and night!) one of the struggles early on was a simple solution. Especially with a hungry baby and supply!,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,amandagenereaux1987,Have your baby’s tongue and lip be checked for tie sometimes the doctor doesn’t check,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,jeanne.packwood,To be prepared for it to be so dang hard!!!,
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,courtneyw85,"That it's tough as hell at first but it will all be ok/ successful... or it won't be. But either is ok and there are solutions to feed baby either way. Don't obsess, just enjoy day by day.",
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,kramc9217,"I was always told it was easy. A natural thing. But I wish I was told How hard it really is. My baby had trouble latching I felt horrible. I wish I never gave up. But, Now I’m 8m exclusively pumping. And she’s thriving. 🍼",
https://www.instagram.com/p/CzL_Qjgg0N7/,CzL_Qjgg0N7,travelingteachermama,"That it’s ok to nurse all the time the first few weeks- feeding, soothing, latch practicing 

I attribute our success to me doing this and not following a strict schedule",
https://www.instagram.com/p/CzDwNn-SHqJ/,CzDwNn-SHqJ,natalieudler,The last 3 are genuinely scary 😂😂😂,
https://www.instagram.com/p/Cvlujsps1Ze/,Cvlujsps1Ze,jacewritesqwq,"I was sad only able to breastfed for 1 Week. My supply dipped and then, continued to drop despite frequent pumping (12x day& night total) then, one day it was gone. I was devastated and I tried up to 4 Weeks to produce small bottles for her. But, now she's taller than average and weighs more than average and I know I made the right choice for my baby. I still have some grief about it and there were lots of tears.",
https://www.instagram.com/p/Cvlujsps1Ze/,Cvlujsps1Ze,mamasteph_np,"Sending you all the love! I still have grief about our failed breastfeeding journey, although it's much less acute than it was even a year ago. I will always hold a place in my heart for that grief, but thankfully not as much as was once there.",
https://www.instagram.com/p/Cvlujsps1Ze/,Cvlujsps1Ze,sepkanitah,"body feed? when you breast feed you honestly do not know how much milk you are producing . baby latches and does their thing. falling asleep when satisfied or just unlatching and going about their business . i never pumped , so i never measured. my son is two ... and nurses only to go to sleep when sick or hurt .  i just make sure i eat and stay nourished. to be honest i don't remember breast feeding being ""dreamy"" there were dreamy moments but it was the most cost effective and convenient thing for me as a single parent . no bottles and all that comes with that . all i had to do was nourish myself and keep stress low.  solids are introduced at 6 months . i'm wondering who determines low supply and how do they determine that?",
https://www.instagram.com/p/Cvlujsps1Ze/,Cvlujsps1Ze,vallliek,"No extra points for suffering, rule to live by",
https://www.instagram.com/p/Cvlujsps1Ze/,Cvlujsps1Ze,goingtoholland,No extra points for suffering 🙌🙌🙌 I had low supply too. I’ve been meaning to post something too for this week for the low-supply mamas. Thanks for sharing,
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,me.dharadave,"I’m struggling with low supply
Initially I feel my beast full every 3 hour I mean I can fill heavy nowadays my Brest is so loose it’s like nothing in that",
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,melissatbdd,I’m exclusively breastfeeding and at 3 months my period came back . I thought it was a one off but baby is 4 months and it seems it really is back 😢 I usually have a really good supply but during the first few days of my p my milk is seriously low. I’m so glad for the frozen supply I have 🤷‍♀️,
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,z.raden,I had a home birth and my milk supply took days to come in and then was low enough for weeks that I had to triple feed to build supply while supplementing with formula which broke my heart (and my brain). It was so stressful and demoralizing. I have hypothyroidism and I made the mistake of taking fenugreek to help not knowing that among all the other galactogouges this one specifically should NEVER be used if you take thyroid medication as it messes with your levels drastically. I think my supply would have established a lot quicker had I not used this. Not all galactogogues are for everyone! But after months of dedication and exauhstion we are now exclusively breastfeeding and so grateful!!,
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,mrsadventure1,"I didn't even know you could have your prolactin levels tested! After STRUGGLING with two babies and asking every doc, midwife, nurse, and lactation Consultant what it could be and if it could be a hormone issue, no one suggested this! They all just said keep pumping around the clock no matter what. With first baby she ONLY slept longer than 10 minutes if she was on us for 7 months so for the first 5 months I literally got like 3 broken hours of sleep a day between baby and pumping and finally gave up for my sanity's sake. I wish someone had been more willing to ask questions and dig into deeper issues like you do!",
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,isthatsalua,Can induction cause low milk supply?,
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,julenemfjr,What is considered a low supply,
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,batgirl1989,How late can u build milk supply ? Is it weeks ?? Months ? Could it be at 1 year old ???,
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,royelranch,What would make one side produce almost nothing? I’m 6 months PP and my left produces about half an ounce if that. My right is basically what nourishes him.,
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,hernameismichael,"If your baby eats quite a bit of solids (my baby is 11 months old), is 25oz of breast milk daily still the norm? I don’t pump, but I’d guess she drinks less than 25oz daily.",
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,janelleelaine,"My baby seems to feed/grow just fine, but starting around 9 months going now into 10.5months, when i pump, i get way less than this every time. I’m not sure if my supply is low or not since she feeds fine on the breast day & night?",
https://www.instagram.com/p/CvvMjibyErd/,CvvMjibyErd,lalactation,#lowmilksupplyawarenessday #igtandlowmilksupplysupportgroup #igtandlowmilksupply #igt #lowmilksupply #lowsupply #normalizebf #normalizebreastfeeding #worldbreastfeedingweek #wbfw #chestfeeding #sns #atbreastsupplementation #breastfeeding #bf #ibclc #bottlefeeding #donormilk #mixedfed #pacedbottlefeeding #triplefeeding #breastfeedingproblems #breastfeeding #supplementalnursingsystem #postpartum #breastpump #milkbank #lactationcookie #lactation #galactagogues,
https://www.instagram.com/p/CvsiR9LPQ4U/,CvsiR9LPQ4U,khuff47,You are amazing mama!! No one told me how hard and shame inducing breastfeeding is when you do it the first time! There is so much pressure to make sure your infant is growing it can be overwhelming. The second time has been so much smoother because I had to learn all the hard lessons with my first. What a lucky girl you have to have such a dedicated and tenacious mama. 🥰,
https://www.instagram.com/p/CwaVvn9AsIz/,CwaVvn9AsIz,angelajminich0036,Triple feeding now and so tired,
https://www.instagram.com/p/CvGus-bLmAv/,CvGus-bLmAv,rockcreekteletherapy,Love this! 👏did you see her in Seattle? The videos looked so fun!,
https://www.instagram.com/p/CurYp2mvQa_/,CurYp2mvQa_,amyamyamy103,I’ve been triple feeding for 20 weeks and I’ve got at least 3 more to go!. Our bub was 6 weeks prem weighing 1.9kg. We finally hit the 5kg mark today 🥳 😮‍💨,
https://www.instagram.com/p/CuhA7ufg4zs/,CuhA7ufg4zs,mandysparks72,Nobody tells you how hard it is.,
https://www.instagram.com/p/Ct70VUQMZ9_/,Ct70VUQMZ9_,bbwoogirl,We'll miss you too! Thank you for all of your help!,
https://www.instagram.com/p/ClCrqXOJyeK/,ClCrqXOJyeK,sarah.roeder,"What do you mean by weight doesn’t stabilize by magic? I’ve also been told that appetite regressions, teething issues, colds, etc can explain lack of appetite. Would you disagree with that? My LO has had some appetite changes and drop in percentile and I’ve raised concerns to both pediatrician and IBCLC and both said appetite changes around 6 months are completely normal",
https://www.instagram.com/p/ClCrqXOJyeK/,ClCrqXOJyeK,darylleiristroskolanski,Is this related to the weight/age chart specifically?,
https://www.instagram.com/p/ClCrqXOJyeK/,ClCrqXOJyeK,amber_bozick,"Just curious, do you tag FPIES because it’s a major cause of FTT? Do you see a lot of babies who had ftt diagnosis before getting to solids and the FPIES diagnosis? I was a Peds nurse for 7years and had never seen FPIES till my niece was diagnosed, but I feel like it’s a lot more common now.",
